actv,enddate,frequency,id,key,latres,longres,name,startdate,state,sttid
In-Active,2021-05-03,Hourly,15F06A,ISRO0106,27.26,93.42,BOMDILLA,2008-01-31,ARUNACHAL,32
In-Active,2018-09-20,Hourly,15F06C,ISRO0108,28.79,95.89,Anini,2008-10-01,ARUNACHAL,32
In-Active,2018-11-20,Hourly,15F06E,ISRO0110,27.07,93.59,ITANAGAR,2008-03-11,ARUNACHAL,32
In-Active,2011-11-01,Hourly,15F06F,ISRO0111,27.99,94.50,DATORIJO,2008-03-14,ARUNACHAL,32
In-Active,2017-08-11,Hourly,15F070,ISRO0112,27.98,94.70,BASAR,2008-03-28,ARUNACHAL,32
In-Active,2019-01-22,Hourly,15F071,ISRO0113,28.07,95.34,PASIGHAT,2008-03-25,ARUNACHAL,32
In-Active,2012-03-20,Hourly,15F072,ISRO0114,27.87,93.35,KOLORIANE,2009-04-30,ARUNACHAL,32
In-Active,2022-11-27,Hourly,15F073,ISRO0115,27.32,93.00,SEPPA,2008-04-09,ARUNACHAL,32
In-Active,2019-01-01,Hourly,15F074,ISRO0116,27.59,91.87,TAWANG,2007-12-03,ARUNACHAL,32
In-Active,2019-01-23,Hourly,15F075,ISRO0117,28.64,95.02,YINGKIONG,2008-03-10,ARUNACHAL,32
In-Active,2019-01-02,Hourly,15F076,ISRO0118,27.56,93.80,ZIRO,2007-11-26,ARUNACHAL,32
In-Active,2019-01-02,Hourly,15F4CD,ISRO1229,27.40,93.74,NEEPCO. Lower Subansri.,2010-12-22,ARUNACHAL,32
In-Active,2024-09-02,Hourly,15F4CE,ISRO1230,27.51,93.54,"NEEPCO. BDO Office, Mengio.",2010-12-20,ARUNACHAL,32
Active,2025-07-05,Hourly,15F535,ISRO1333,27.58,93.85,Hari  Village,2011-02-20,ARUNACHAL,32
Active,2025-07-05,Hourly,15F536,ISRO1334,27.47,93.75,Badletam,2011-01-20,ARUNACHAL,32
In-Active,2025-07-05,Hourly,15F537,ISRO1335,27.54,93.73,Gyabli,2018-11-27,ARUNACHAL,32
In-Active,2025-07-04,Hourly,15F538,ISRO1336,27.63,93.85,Pinegrove,2010-11-26,ARUNACHAL,32
Active,2025-06-15,Hourly,15F539,ISRO1337,27.62,93.70,Seya,2018-09-06,ARUNACHAL,32
Active,2023-09-20,Hourly,15F53A,ISRO1338,27.62,93.66,Dem,2018-09-06,ARUNACHAL,32
Active,2025-06-08,Hourly,15F53B,ISRO1339,27.57,93.63,Kungitot,2010-12-26,ARUNACHAL,32
Active,2025-03-16,Hourly,15F53C,ISRO1340,27.42,93.77,Dodo,2011-02-18,ARUNACHAL,32
Active,2025-07-03,Hourly,15F53D,ISRO1341,27.37,93.72,Amgi,2019-02-11,ARUNACHAL,32
Active,2024-06-20,Hourly,15F53E,ISRO1342,27.35,93.47,Sima,2011-01-25,ARUNACHAL,32
Active,2025-07-05,Hourly,15F53F,ISRO1343,27.35,93.55,Totpu-2,2019-02-11,ARUNACHAL,32
Active,2025-07-05,Hourly,15F540,ISRO1344,27.41,93.55,Nakar,2019-02-11,ARUNACHAL,32
Active,2025-06-04,Hourly,15F541,ISRO1345,27.47,93.58,Searchgai,2019-02-17,ARUNACHAL,32
In-Active,2025-07-05,Hourly,15F542,ISRO1346,27.45,93.68,Comp,2019-02-18,ARUNACHAL,32
Active,2025-01-16,Hourly,15F543,ISRO1347,27.54,93.46,Kidding,2019-02-16,ARUNACHAL,32
Active,2025-07-05,Hourly,15F544,ISRO1348,27.53,93.53,Langik,2019-02-11,ARUNACHAL,32
Active,2025-07-05,Hourly,15F545,ISRO1349,27.56,93.91,Pange,2019-02-11,ARUNACHAL,32
Active,2025-07-05,Hourly,15F551,ISRO1361,23.78,92.77,Dibbin,2022-06-22,ARUNACHAL,32
In-Active,2025-07-05,Hourly,15F552,ISRO1362,27.43,92.12,Nyukmadung,2022-06-22,ARUNACHAL,32
Active,2025-07-05,Hourly,15F553,ISRO1363,27.43,92.32,Khasso,2022-10-14,ARUNACHAL,32
Active,2023-09-14,Hourly,15F554,ISRO1364,27.33,92.44,Khoitam,2022-06-22,ARUNACHAL,32
Active,2025-07-04,,15F55B,ISRO1371,27.21,93.64,Pach Hapa village,2022-12-13,ARUNACHAL,32
Active,2025-07-05,,15F55C,ISRO1372,27.25,93.49,Sagalee,2022-12-13,ARUNACHAL,32
Active,2025-07-05,,15F55D,ISRO1373,27.23,93.34,Leporiang village,2022-12-14,ARUNACHAL,32
Active,2025-03-06,,15F564,ISRO1380,27.34,96.03,"Joyrampur, Changlang",2023-09-27,ARUNACHAL,32
Active,2025-07-05,,15F56A,ISRO1386,28.67,93.97,Segong,2025-05-01,ARUNACHAL,32
Active,2025-07-05,,15F56B,ISRO1387,28.60,94.14,Mechuka,2025-05-01,ARUNACHAL,32
Active,2025-07-05,,15F56C,ISRO1388,28.52,94.37,Tato,2025-05-01,ARUNACHAL,32
Active,2025-07-05,,15F56D,ISRO1389,28.83,94.24,Chengo,2025-05-01,ARUNACHAL,32
Active,2025-07-05,,15F56E,ISRO1390,28.68,94.33,Taiyong,2025-05-01,ARUNACHAL,32
In-Active,2019-10-29,Hourly,15F015,ISRO0021,27.47,94.92,Dibrugarh univ. Assam,2006-01-07,ASSAM,11
In-Active,2018-12-06,Hourly,15F03E,ISRO0062,27.20,94.11,LAKHIMPUR,2007-11-26,ASSAM,11
In-Active,2019-09-07,Hourly,15F040,ISRO0064,26.18,91.72,Gawahati(KAHIKUCHI),2006-05-08,ASSAM,11
In-Active,2018-11-29,Hourly,15F041,ISRO0065,26.52,90.49,BONGAIGAON,2007-11-26,ASSAM,11
In-Active,2024-04-16,Hourly,15F042,ISRO0066,26.39,89.94,GOSSAIGAON,2007-11-26,ASSAM,11
In-Active,2019-11-16,Hourly,15F043,ISRO0067,26.44,91.34,NALBARI,2007-11-26,ASSAM,11
In-Active,2019-07-28,Hourly,15F044,ISRO0068,24.85,92.30,KARIMGUNJ,2007-11-26,ASSAM,11
In-Active,2018-11-28,Hourly,15F045,ISRO0069,24.85,92.74,ARUNACHAL,2007-11-26,ASSAM,11
In-Active,2019-01-28,Hourly,15F049,ISRO0073,25.99,91.25,BOKO,2007-11-26,ASSAM,11
In-Active,2019-11-06,Hourly,15F04A,ISRO0074,26.19,90.57,GOLAPARA,2006-03-29,ASSAM,11
In-Active,2016-08-25,Hourly,15F04B,ISRO0075,26.44,92.01,MANGALDOI,2006-03-29,ASSAM,11
In-Active,2021-10-12,Hourly,15F04C,ISRO0076,26.02,89.97,Dhubri,2007-11-26,ASSAM,11
In-Active,2019-01-02,Hourly,15F04D,ISRO0077,25.83,93.50,Diphu,2006-03-29,ASSAM,11
In-Active,2019-01-03,Hourly,15F050,ISRO0080,26.78,94.34,"Lahdoigarh,(jorhat)",2008-01-25,ASSAM,11
In-Active,2017-07-31,Hourly,15F05C,ISRO0092,26.63,93.13,SILGHAT,2009-09-03,ASSAM,11
In-Active,2014-09-11,Hourly,15F05D,ISRO0093,27.27,95.65,MARGHERIETA,2007-11-26,ASSAM,11
In-Active,2017-08-05,Hourly,15F05E,ISRO0094,26.57,93.39,KHAJIRANGA,2007-11-26,ASSAM,11
In-Active,2019-10-15,Hourly,15F05F,ISRO0095,26.74,94.16,JORHAT(neist),2007-11-26,ASSAM,11
In-Active,2017-08-01,Hourly,15F060,ISRO0096,26.49,93.44,GOLAGHAT,2007-11-26,ASSAM,11
In-Active,2013-10-23,Hourly,15F061,ISRO0097,26.72,93.15,VISWANATH CHARAL,2007-11-26,ASSAM,11
In-Active,2018-04-30,Hourly,15F063,ISRO0099,26.92,94.74,SIBSAGAR,2007-11-26,ASSAM,11
In-Active,2017-07-16,Hourly,15F064,ISRO0100,26.08,92.30,NELI,2007-11-26,ASSAM,11
In-Active,2016-07-26,Hourly,15F065,ISRO0101,25.96,92.15, KILLING,2006-03-29,ASSAM,11
In-Active,2018-12-31,Hourly,15F06B,ISRO0107,27.46,95.32,TINSUKIA,2007-11-26,ASSAM,11
In-Active,2019-01-02,Hourly,15F428,ISRO1064,24.73,92.79,"TRA, Silcuri",2010-03-31,ASSAM,11
In-Active,2019-01-02,Hourly,15F429,ISRO1065,24.59,92.55,Aenakhal,2010-03-31,ASSAM,11
In-Active,2018-11-29,Hourly,15F42A,ISRO1066,24.49,92.44,Dullabcherra,2010-08-15,ASSAM,11
In-Active,2018-12-20,Hourly,15F42B,ISRO1067,24.98,92.58,Kalline,2010-08-15,ASSAM,11
In-Active,2019-01-07,Hourly,15F42C,ISRO1068,26.73,94.23,"TRA, Jorhat",2010-08-15,ASSAM,11
In-Active,2019-01-02,Hourly,15F42D,ISRO1069,27.47,95.09,"TRA, Dikom",2010-08-15,ASSAM,11
In-Active,2019-01-02,Hourly,15F42E,ISRO1070,26.81,92.71,"TRA, North Block",2010-11-10,ASSAM,11
In-Active,2019-01-02,Hourly,15F42F,ISRO1071,27.45,94.23,Ananda,2010-08-15,ASSAM,11
In-Active,2019-01-02,Hourly,15F430,ISRO1072,26.71,91.68,Nagrijuli,2010-12-01,ASSAM,11
In-Active,2019-01-02,Hourly,15F431,ISRO1073,26.08,93.02,Gingia,2011-01-07,ASSAM,11
In-Active,2019-01-01,Hourly,15F432,ISRO1074,26.45,92.98,Salonah,2010-12-12,ASSAM,11
In-Active,2017-07-23,Hourly,15F434,ISRO1076,26.79,94.53,Borbam,2011-01-19,ASSAM,11
In-Active,2019-01-01,Hourly,15F435,ISRO1077,27.38,95.34,Madhuban,2010-11-24,ASSAM,11
In-Active,2019-01-02,Hourly,15F436,ISRO1078,26.62,94.21,Bakahola,2014-06-26,ASSAM,11
In-Active,2019-01-02,Hourly,15F44D,ISRO1101,26.12,91.82,"Regional Science Centre, Khanpara, Guwhathi",2010-11-27,ASSAM,11
In-Active,2019-01-02,Hourly,15F44E,ISRO1102,26.20,91.72,"North Guwhathi College, North Guwhathi",2010-11-24,ASSAM,11
In-Active,2018-11-05,Hourly,15F44F,ISRO1103,26.17,90.63,"Goalpara Degree College,Goalpara",2011-01-25,ASSAM,11
In-Active,2018-12-31,Hourly,15F450,ISRO1104,27.48,94.55,"Dhemaji Degree College, Dhemaji",2010-12-22,ASSAM,11
In-Active,2014-12-16,Hourly,15F451,ISRO1105,27.83,95.23,"Jonai Higher Secondary School, Jonai",2010-11-23,ASSAM,11
In-Active,2018-12-18,Hourly,15F452,ISRO1106,26.43,91.61,"Rangiya Degree College, Rangiya",2010-07-01,ASSAM,11
In-Active,2019-01-02,Hourly,15F453,ISRO1107,26.16,91.77,"Assam Science Technology & Engironment Council, Christan Bhasti, Guwhati",2010-11-30,ASSAM,11
In-Active,2018-02-13,Hourly,15F454,ISRO1108,26.95,94.17,"Majuli Degree College, Kamalabari, Majuli",2011-01-08,ASSAM,11
In-Active,2020-07-28,Hourly,15F455,ISRO1109,27.03,95.02,"Sonari Degree College, Sonari, Sivsagar",2011-01-07,ASSAM,11
In-Active,2019-01-02,Hourly,15F456,ISRO1110,27.34,95.31,"Duliajan Degree College, Duliajan",2010-11-24,ASSAM,11
In-Active,2020-06-14,Hourly,15F457,ISRO1111,27.91,95.77,"Sadiya Govt Higher Secondary School , Sadiya",2010-12-10,ASSAM,11
In-Active,2019-05-28,Hourly,15F458,ISRO1112,25.75,93.18,"President, Gharowa, Lumding",2010-11-28,ASSAM,11
In-Active,2018-12-13,Hourly,15F459,ISRO1113,25.85,92.59,"Higher Secondary School, Hamren.",2010-11-23,ASSAM,11
In-Active,2019-01-02,Hourly,15F45A,ISRO1114,24.69,92.56,Sri Kishan Sarda Degree College HailaKandi.,2010-10-22,ASSAM,11
Active,2025-07-05,Hourly,15F55A,ISRO1370,25.40,92.74,Tlanghoi,2022-06-22,ASSAM,11
Active,2025-07-05,,15F566,ISRO1382,26.44,92.04,"KVK, Darrang",2023-10-07,ASSAM,11
Active,2024-12-02,,15F567,ISRO1383,25.74,91.23,"Lampi, Boko, Kamrup rural",2023-09-26,ASSAM,11
In-Active,2019-08-29,Hourly,15F1CF,ISRO0463,28.61,77.18,"GD,SEOG-D,DES,N.Delhi",2008-09-24,DELHI,21
In-Active,2020-02-19,Hourly,15F204,ISRO0516,28.65,77.24,DSAC ASI Red fort Delhi,2008-09-24,DELHI,21
In-Active,2019-04-14,Hourly,15F018,ISRO0024,15.43,73.78,Taleigao Plateau  Goa,2006-11-24,GOA,34
In-Active,2019-09-05,Hourly,15F10B,ISRO0267,15.50,73.80,"INS Mandovi,Verem",2007-12-28,GOA,34
In-Active,2019-08-11,Hourly,15F10C,ISRO0268,15.38,73.83,"INS Hansa, Dabolim",2007-12-08,GOA,34
